0.539815	0.582029
0.644551	0.655763
0.716063	0.725026
0.752468	0.789093
0.752945	0.847270
0.717744	0.898879
0.648170	0.943245
0.546527	0.979693
0.416036	1.007538
0.260725	1.026092
0.085298	1.034670
-0.105020	1.032605
-0.304648	1.019263
-0.507823	0.994070
-0.708781	0.956541
-0.901932	0.906307
-1.082029	0.843152
-1.244325	0.767042
-1.384708	0.678157
-1.499824	0.576921
-1.587165	0.464021
-1.645134	0.340424
-1.673082	0.207388
-1.671315	0.066458
-1.641067	-0.080545
-1.584449	-0.231542
-1.504371	-0.384231
-1.404438	-0.536126
-1.288825	-0.684608
-1.162139	-0.826985
-1.029269	-0.960558
-0.895224	-1.082689
-0.764972	-1.190876
-0.643290	-1.282826
-0.534603	-1.356523
-0.442858	-1.410300
-0.371397	-1.442894
-0.322858	-1.453496
-0.299098	-1.441792
-0.301143	-1.407987
-0.329159	-1.352815
-0.382455	-1.277535
-0.459513	-1.183912
-0.558037	-1.074180
-0.675034	-0.950989
-0.806912	-0.817345
-0.949591	-0.676526
-1.098638	-0.532003
-1.249402	-0.387340
-1.397164	-0.246095
-1.537273	-0.111723
-1.665297	0.012526
-1.777152	0.123699
-1.869221	0.219229
-1.938466	0.297007
-1.982511	0.355447
-1.999710	0.393529
-1.989186	0.410830
-1.950857	0.407535
-1.885427	0.384423
-1.794356	0.342848
-1.679810	0.284682
-1.544592	0.212263
-1.392047	0.128308
-1.225956	0.035826
-1.050424	-0.061983
-0.869749	-0.161834
-0.688295	-0.260468
-0.510359	-0.354762
-0.340052	-0.441831
-0.181171	-0.519126
-0.037100	-0.584518
0.089288	-0.636371
0.195705	-0.673594
0.280506	-0.695674
0.342724	-0.702694
0.382089	-0.695325
0.399018	-0.674800
0.394593	-0.642862
0.370509	-0.601703
0.329016	-0.553880
0.272832	-0.502216
0.205056	-0.449697
0.129058	-0.399352
0.048378	-0.354141
-0.033396	-0.316837
-0.112736	-0.289916
-0.186284	-0.275452
-0.250954	-0.275034
-0.304025	-0.289688
-0.343217	-0.319825
-0.366761	-0.365211
-0.373441	-0.424955
-0.362627	-0.497527
-0.334285	-0.580789
-0.288970	-0.672062
-0.227802	-0.768205
-0.152422	-0.865712
-0.064938	-0.960833
0.032153	-1.049695
0.136037	-1.128444
0.243681	-1.193377
0.351926	-1.241082
0.457583	-1.268567
0.557531	-1.273384
0.648814	-1.253727
0.728723	-1.208525
0.794878	-1.137503
0.845293	-1.041221
0.878430	-0.921087
0.893243	-0.779343
0.889194	-0.619017
0.866271	-0.443861
0.824974	-0.258247
0.766294	-0.067056
0.691680	0.124466
0.602981	0.310858
0.502397	0.486607
0.392397	0.646322
0.275651	0.784899
0.154948	0.897693
0.033107	0.980669
-0.087095	1.030543
-0.203008	1.044902
-0.312181	1.022304
-0.412425	0.962339
-0.501868	0.865675
-0.579005	0.734061
-0.642724	0.570303
-0.692329	0.378202
-0.727548	0.162471
-0.748523	-0.071386
-0.755794	-0.317219
-0.750271	-0.568391
-0.733187	-0.817967
-0.706056	-1.058898
-0.670614	-1.284229
-0.628756	-1.487291
-0.582474	-1.661895
-0.533794	-1.802517
-0.484705	-1.904457
-0.437108	-1.963983
-0.392753	-1.978444
-0.353191	-1.946357
-0.319735	-1.867457
-0.293427	-1.742713
-0.275015	-1.574314
-0.264939	-1.365612
-0.263333	-1.121036
-0.270030	-0.845981
-0.284580	-0.546654
-0.306276	-0.229915
-0.334188	0.096916
-0.367204	0.426252
-0.404069	0.750451
-0.443439	1.062017
-0.483924	1.353807
-0.524139	1.619219
-0.562750	1.852367
-0.598516	2.048236
-0.630329	2.202807
-0.657241	2.313155
-0.678498	2.377518
-0.693549	2.395326
-0.702062	2.367199
-0.703925	2.294916
-0.699238	2.181340
-0.688304	2.030325
-0.671608	1.846590
-0.649792	1.635570
-0.623626	1.403251
-0.593975	1.155992
-0.561764	0.900339
-0.527944	0.642837
-0.493457	0.389844
-0.459202	0.147363
-0.426004	-0.079123
-0.394594	-0.284793
-0.365583	-0.465600
-0.339451	-0.618370
-0.316536	-0.740860
-0.297033	-0.831797
-0.280997	-0.890876
-0.268353	-0.918741
-0.258912	-0.916927
-0.252390	-0.887781
-0.248429	-0.834362
-0.246628	-0.760316
-0.246568	-0.669741
-0.247838	-0.567043
-0.250066	-0.456779
-0.252940	-0.343509
-0.256234	-0.231644
-0.259821	-0.125312
-0.263688	-0.028226
-0.267945	0.056421
-0.272822	0.126045
-0.278666	0.178738
-0.285930	0.213312
-0.295157	0.229315
-0.306954	0.227023
-0.321970	0.207409
-0.340862	0.172092
-0.364264	0.123258
-0.392753	0.063575
-0.426814	-0.003920
-0.466808	-0.075927
-0.512945	-0.149012
-0.565252	-0.219724
-0.623558	-0.284721
-0.687474	-0.340882
-0.756390	-0.385412
-0.829472	-0.415934
-0.905668	-0.430566
-0.983725	-0.427977
-1.062208	-0.407429
-1.139534	-0.368791
-1.214006	-0.312540
-1.283853	-0.239737
-1.347276	-0.151988
-1.402496	-0.051383
-1.447807	0.059574
-1.481620	0.178050
-1.502517	0.300975
-1.509290	0.425144
-1.500985	0.547314
-1.476936	0.664303
-1.436790	0.773088
-1.380524	0.870890
-1.308459	0.955249
-1.221259	1.024091
-1.119920	1.075774
-1.005754	1.109127
-0.880358	1.123463
-0.745583	1.118585
-0.603491	1.094766
-0.456302	1.052727
-0.306344	0.993590
-0.156000	0.918824
-0.007645	0.830189
0.136409	0.729658
0.273964	0.619352
0.402993	0.501463
0.521678	0.378182
0.628457	0.251633
0.722051	0.123813
0.801484	-0.003465
0.866102	-0.128608
0.915573	-0.250278
0.949883	-0.367409
0.969319	-0.479210
0.974448	-0.585164
0.966087	-0.685010
0.945263	-0.778711
0.913171	-0.866420
0.871133	-0.948442
0.820544	-1.025178
0.762830	-1.097079
0.699399	-1.164598
0.631600	-1.228138
0.560686	-1.288011
0.487776	-1.344400
0.413840	-1.397330
0.339672	-1.446646
0.265890	-1.492011
0.192929	-1.532896
0.121055	-1.568605
0.050375	-1.598288
-0.019131	-1.620980
-0.087587	-1.635641
-0.155185	-1.641203
-0.222145	-1.636626
-0.288676	-1.620950
-0.354939	-1.593357
-0.421006	-1.553224
-0.486828	-1.500170
-0.552205	-1.434107
-0.616764	-1.355271
-0.679946	-1.264250
-0.740999	-1.161997
-0.798983	-1.049832
-0.852785	-0.929430
-0.901140	-0.802793
-0.942665	-0.672218
-0.975904	-0.540240
-0.999372	-0.409574
-1.011609	-0.283044
-1.011246	-0.163508
-0.997054	-0.053772
-0.968016	0.043490
-0.923374	0.125822
-0.862691	0.191062
-0.785891	0.237418
-0.693300	0.263532
-0.585670	0.268531
-0.464195	0.252073
-0.330512	0.214363
-0.186687	0.156174
-0.035187	0.078831
0.121160	-0.015807
0.279223	-0.125388
0.435637	-0.247122
0.586878	-0.377848
0.729355	-0.514118
0.859504	-0.652280
0.973888	-0.788583
1.069294	-0.919273
1.142834	-1.040696
1.192040	-1.149402
1.214945	-1.242233
1.210160	-1.316420
1.176938	-1.369653
1.115215	-1.400146
1.025641	-1.406693
0.909590	-1.388691
0.769147	-1.346167
0.607078	-1.279766
0.426782	-1.190740
0.232219	-1.080906
0.027822	-0.952596
-0.181601	-0.808591
-0.390986	-0.652040
-0.595134	-0.486371
-0.788849	-0.315200
-0.967065	-0.142223
-1.124985	0.028878
-1.258208	0.194541
-1.362852	0.351412
-1.435660	0.496439
-1.474096	0.626946
-1.476424	0.740699
-1.441759	0.835959
-1.370103	0.911515
-1.262359	0.966708
-1.120311	1.001432
-0.946595	1.016125
-0.744631	1.011739
-0.518548	0.989698
-0.273082	0.951845
-0.013455	0.900377
0.254750	0.837767
0.525733	0.766692
0.793623	0.689939
1.052628	0.610329
1.297176	0.530634
1.522063	0.453492
1.722577	0.381343
1.894617	0.316363
2.034791	0.260408
2.140500	0.214980
2.209990	0.181191
2.242392	0.159755
2.237731	0.150977
2.196913	0.154772
2.121691	0.170681
2.014603	0.197906
1.878894	0.235355
1.718423	0.281687
1.537544	0.335371
1.340993	0.394742
1.133747	0.458066
0.920899	0.523592
0.707518	0.589618
0.498520	0.654534
0.298545	0.716876
0.111849	0.775359
-0.057798	0.828906
-0.207193	0.876674
-0.333757	0.918058
-0.435582	0.952697
-0.511452	0.980461
-0.560843	1.001437
-0.583904	1.015904
-0.581418	1.024300
-0.554750	1.027186
-0.505771	1.025211
-0.436782	1.019064
-0.350418	1.009441
-0.249552	0.996999
-0.137196	0.982326
-0.016401	0.965906
0.109838	0.948097
0.238670	0.929114
0.367465	0.909016
0.493877	0.887704
0.615903	0.864930
0.731911	0.840307
0.840665	0.813331
0.941328	0.783409
1.033449	0.749888
1.116937	0.712093
1.192022	0.669365
1.259203	0.621100
1.319186	0.566786
1.372823	0.506040
1.421038	0.438640
1.464755	0.364549
1.504836	0.283943
1.542015	0.197214
1.576842	0.104983
1.609640	0.008092
1.640474	-0.092403
1.669126	-0.195259
1.695096	-0.299065
1.717605	-0.402285
1.735623	-0.503293
1.747901	-0.600420
1.753024	-0.692001
1.749468	-0.776427
1.735666	-0.852192
1.710084	-0.917944
1.671292	-0.972525
1.618042	-1.015014
1.549341	-1.044756
1.464512	-1.061394
1.363260	-1.064877
1.245706	-1.055478
1.112432	-1.033782
0.964490	-1.000683
0.803405	-0.957358
0.631164	-0.905239
0.450179	-0.845978
0.263241	-0.781399
0.073458	-0.713450
-0.115823	-0.644150
-0.301104	-0.575530
-0.478827	-0.509578
-0.645480	-0.448183
-0.797698	-0.393080
-0.932366	-0.345804
-1.046713	-0.307642
-1.138407	-0.279601
-1.205628	-0.262380
-1.247137	-0.256348
-1.262324	-0.261538
-1.251235	-0.277642
-1.214590	-0.304029
-1.153772	-0.339757
-1.070794	-0.383605
-0.968261	-0.434106
-0.849293	-0.489593
-0.717453	-0.548244
-0.576643	-0.608135
-0.430998	-0.667295
-0.284775	-0.723759
-0.142227	-0.775625
-0.007484	-0.821104
0.115564	-0.858568
0.223377	-0.886595
0.312872	-0.904005
0.381506	-0.909889
0.427347	-0.903630
0.449135	-0.884921
0.446308	-0.853764
0.419021	-0.810472
0.368133	-0.755655
0.295181	-0.690202
0.202326	-0.615253
0.092287	-0.532171
-0.031742	-0.442504
-0.166198	-0.347942
-0.307252	-0.250278
-0.450928	-0.151365
-0.593226	-0.053067
-0.730240	0.042779
-0.858273	0.134404
-0.973951	0.220146
-1.074316	0.298481
-1.156913	0.368050
-1.219855	0.427685
-1.261875	0.476424
-1.282354	0.513522
-1.281329	0.538459
-1.259482	0.550936
-1.218107	0.550876
-1.159059	0.538411
-1.084689	0.513870
-0.997755	0.477760
-0.901332	0.430752
-0.798709	0.373655
-0.693276	0.307400
-0.588417	0.233009
-0.487400	0.151584
-0.393276	0.064277
-0.308780	-0.027725
-0.236252	-0.123221
-0.177565	-0.221007
-0.134075	-0.319895
-0.106586	-0.418722
-0.095331	-0.516364
-0.099977	-0.611736
-0.119648	-0.703805
-0.152960	-0.791594
-0.198078	-0.874182
-0.252788	-0.950713
-0.314573	-1.020393
-0.380708	-1.082499
-0.448352	-1.136376
-0.514645	-1.181446
-0.576809	-1.217210
-0.632239	-1.243253
-0.678587	-1.259249
-0.713841	-1.264970
-0.736386	-1.260292
-0.745055	-1.245197
-0.739163	-1.219787
-0.718521	-1.184285
-0.683442	-1.139043
-0.634716	-1.084540
-0.573584	-1.021391
-0.501687	-0.950341
-0.421007	-0.872265
-0.333796	-0.788157
-0.242497	-0.699127
-0.149658	-0.606384
-0.057847	-0.511219
0.030434	-0.414992
0.112836	-0.319105
0.187233	-0.224979
0.251799	-0.134029
0.305056	-0.047634
0.345925	0.032889
0.373757	0.106315
0.388345	0.171541
0.389930	0.227608
0.379183	0.273732
0.357181	0.309320
0.325364	0.333988
0.285483	0.347579
0.239539	0.350169
0.189713	0.342069
0.138295	0.323826
0.087602	0.296213
0.039909	0.260218
-0.002630	0.217023
-0.038046	0.167980
-0.064619	0.114586
-0.080929	0.058445
-0.085896	0.001236
-0.078814	-0.055325
-0.059365	-0.109532
-0.027623	-0.159719
0.015947	-0.204311
0.070513	-0.241856
0.134904	-0.271064
0.207648	-0.290843
0.287021	-0.300325
0.371094	-0.298890
0.457798	-0.286189
0.544975	-0.262154
0.630441	-0.227006
0.712042	-0.181255
0.787706	-0.125692
0.855495	-0.061378
0.913643	0.010377
0.960591	0.088036
0.995014	0.169871
1.015843	0.253992
1.022267	0.338390
1.013743	0.420977
0.989983	0.499630
0.950949	0.572240
0.896832	0.636750
0.828032	0.691209
0.745135	0.733807
0.648885	0.762922
0.540161	0.777152
0.419954	0.775352
0.289341	0.756661
0.149470	0.720524
0.001544	0.666714
-0.153191	0.595335
-0.313454	0.506836
-0.477929	0.402004
-0.645268	0.281956
-0.814087	0.148131
-0.982961	0.002260
-1.150418	-0.153650
-1.314937	-0.317352
-1.474942	-0.486397
-1.628806	-0.658168
-1.774851	-0.829928
-1.911359	-0.998868
-2.036587	-1.162151
-2.148789	-1.316965
-2.246240	-1.460574
-2.327274	-1.590368
-2.390320	-1.703910
-2.433949	-1.798988
-2.456919	-1.873657
-2.458225	-1.926278
-2.437152	-1.955559
-2.393320	-1.960583
-2.326730	-1.940838
-2.237803	-1.896232
-2.127410	-1.827108
-1.996896	-1.734249
-1.848084	-1.618876
-1.683276	-1.482636
-1.505231	-1.327587
-1.317135	-1.156168
-1.122549	-0.971164
-0.925348	-0.775669
-0.729647	-0.573035
-0.539704	-0.366813
-0.359827	-0.160700
-0.194262	0.041534
-0.047081	0.236110
0.077933	0.419313
0.177401	0.587564
0.248457	0.737493
0.288846	0.866005
0.297016	0.970355
0.272187	1.048199
0.214406	1.097660
0.124583	1.117369
0.004498	1.106507
-0.143211	1.064833
-0.315090	0.992704
-0.506928	0.891079
-0.713848	0.761514
-0.930416	0.606140
-1.150770	0.427638
-1.368765	0.229189
-1.578134	0.014422
-1.772656	-0.212651
-1.946322	-0.447717
-2.093513	-0.686239
-2.209155	-0.923550
-2.288879	-1.154951
-2.329155	-1.375804
-2.327408	-1.581634
-2.282110	-1.768224
-2.192844	-1.931712
-2.060341	-2.068673
-1.886476	-2.176200
-1.674244	-2.251971
-1.427695	-2.294307
-1.151836	-2.302214
-0.852516	-2.275410
-0.536271	-2.214337
-0.210155	-2.120159
0.118444	-1.994738
0.442008	-1.840603
0.753092	-1.660891
1.044529	-1.459287
1.309631	-1.239942
1.542377	-1.007382
1.737578	-0.766412
1.891032	-0.522003
1.999635	-0.279189
2.061478	-0.042948
2.075891	0.181904
2.043471	0.390824
1.966057	0.579644
1.846677	0.744660
1.689458	0.882717
1.499505	0.991274
1.282749	1.068462
1.045772	1.113117
0.795612	1.124806
0.539558	1.103824
0.284934	1.051184
0.038885	0.968584
-0.191832	0.858359
-0.401043	0.723421
-0.583331	0.567181
-0.734196	0.393461
-0.850171	0.206399
-0.928923	0.010350
-0.969299	-0.190229
-0.971353	-0.390879
-0.936326	-0.587249
-0.866591	-0.775197
-0.765563	-0.950885
-0.637578	-1.110865
-0.487742	-1.252154
-0.321762	-1.372296
-0.145753	-1.469407
0.033963	-1.542211
0.211063	-1.590051
0.379428	-1.612891
0.533338	-1.611303
0.667654	-1.586427
0.777980	-1.539934
0.860797	-1.473964
0.913571	-1.391057
0.934825	-1.294075
0.924175	-1.186119
0.882334	-1.070439
0.811075	-0.950342
0.713162	-0.829109
0.592249	-0.709901
0.452749	-0.595680
0.299679	-0.489138
0.138483	-0.392631
-0.025150	-0.308125
-0.185481	-0.237154
-0.336921	-0.180794
-0.474213	-0.139644
-0.592608	-0.113829
-0.688031	-0.103007
-0.757204	-0.106396
-0.797761	-0.122807
-0.808323	-0.150693
-0.788535	-0.188200
-0.739077	-0.233232
-0.661639	-0.283517
-0.558852	-0.336674
-0.434201	-0.390289
-0.291904	-0.441984
-0.136761	-0.489480
0.026003	-0.530669
0.190924	-0.563663
0.352477	-0.586846
0.505263	-0.598917
0.644193	-0.598916
0.764656	-0.586252
0.862669	-0.560707
0.935004	-0.522439
0.979300	-0.471972
0.994126	-0.410174
0.979027	-0.338234
0.934527	-0.257619
0.862106	-0.170038
0.764138	-0.077389
0.643801	0.018289
0.504962	0.114870
0.352034	0.210196
0.189819	0.302130
0.023338	0.388608
-0.142346	0.467687
-0.302306	0.537586
-0.451920	0.596729
-0.587032	0.643774
-0.704096	0.677638
-0.800289	0.697516
-0.873607	0.702895
-0.922930	0.693554
-0.948047	0.669564
-0.949661	0.631278
-0.929347	0.579318
-0.889490	0.514553
-0.833186	0.438076
-0.764124	0.351177
-0.686442	0.255311
-0.604567	0.152069
-0.523045	0.043142
-0.446370	-0.069712
-0.378811	-0.184695
-0.324248	-0.300008
-0.286019	-0.413873
-0.266794	-0.524564
-0.268469	-0.630430
-0.292083	-0.729915
-0.337774	-0.821582
-0.404768	-0.904119
-0.491393	-0.976362
-0.595136	-1.037298
-0.712725	-1.086076
-0.840246	-1.122010
-0.973276	-1.144584
-1.107044	-1.153453
-1.236603	-1.148441
-1.357011	-1.129543
-1.463512	-1.096921
-1.551720	-1.050898
-1.617779	-0.991958
-1.658521	-0.920738
-1.671586	-0.838022
-1.655531	-0.744737
-1.609891	-0.641939
-1.535219	-0.530809
-1.433083	-0.412640
-1.306029	-0.288826
-1.157507	-0.160846
-0.991768	-0.030252
-0.813727	0.101353
-0.628799	0.232328
-0.442720	0.361022
-0.261353	0.485789
-0.090480	0.605019
0.064398	0.717157
0.198260	0.820734
0.306747	0.914389
0.386324	0.996897
0.434421	1.067192
0.449533	1.124393
